Be07,Be08,Be09,Be10,Be11,Sector
-69.0,-57.0,-57.0,-66.0,-66.0,1.0
-70.0,-55.0,-52.0,-58.0,-64.0,1.0
-69.0,-58.0,-54.0,-63.0,-65.0,1.0
-77.0,-57.0,-57.0,-59.0,-64.0,1.0
-71.0,-55.0,-53.0,-69.0,-67.0,1.0
-69.0,-58.0,-53.0,-68.0,-72.0,1.0
-69.0,-64.0,-57.0,-59.0,-67.0,1.0
-68.0,-57.0,-52.0,-59.0,-64.0,1.0
-70.0,-56.0,-53.0,-67.0,-67.0,1.0
-68.0,-57.0,-52.0,-59.0,-63.0,1.0
-69.0,-57.0,-53.0,-65.0,-66.0,1.0
-68.0,-56.0,-52.0,-60.0,-63.0,1.0
-71.0,-62.0,-53.0,-65.0,-75.0,1.0
-70.0,-57.0,-52.0,-60.0,-67.0,1.0
-69.0,-63.0,-57.0,-50.0,-63.0,1.0
-69.0,-57.0,-52.0,-58.0,-67.0,1.0
-69.0,-56.0,-54.0,-63.0,-63.0,1.0
-70.0,-57.0,-54.0,-59.0,-67.0,1.0
-70.0,-63.0,-55.0,-63.0,-63.0,1.0
-71.0,-57.0,-52.0,-64.0,-78.0,1.0
-69.0,-63.0,-57.0,-50.0,-63.0,1.0
-69.0,-57.0,-52.0,-64.0,-80.0,1.0
-70.0,-57.0,-57.0,-50.0,-63.0,1.0
-69.0,-58.0,-54.0,-64.0,-80.0,1.0
-70.0,-56.0,-57.0,-50.0,-63.0,1.0
-68.0,-58.0,-54.0,-60.0,-67.0,1.0
-70.0,-57.0,-57.0,-50.0,-64.0,1.0
-70.0,-57.0,-52.0,-60.0,-68.0,1.0
-70.0,-64.0,-57.0,-64.0,-80.0,1.0
-68.0,-57.0,-52.0,-64.0,-68.0,1.0
-70.0,-63.0,-54.0,-50.0,-78.0,1.0
-69.0,-57.0,-56.0,-64.0,-69.0,1.0
-70.0,-61.0,-53.0,-50.0,-68.0,1.0
-69.0,-56.0,-52.0,-60.0,-80.0,1.0
-69.0,-61.0,-56.0,-50.0,-64.0,1.0
-69.0,-57.0,-52.0,-60.0,-78.0,1.0
-70.0,-57.0,-54.0,-50.0,-64.0,1.0
-70.0,-56.0,-52.0,-65.0,-77.0,1.0
-70.0,-56.0,-55.0,-60.0,-63.0,1.0
-69.0,-64.0,-53.0,-50.0,-69.0,1.0
-70.0,-57.0,-57.0,-60.0,-78.0,1.0
-69.0,-64.0,-53.0,-64.0,-63.0,1.0
-69.0,-57.0,-53.0,-50.0,-64.0,1.0
-69.0,-63.0,-53.0,-61.0,-78.0,1.0
-69.0,-58.0,-57.0,-50.0,-78.0,1.0
-69.0,-63.0,-54.0,-61.0,-80.0,1.0
-70.0,-58.0,-55.0,-64.0,-63.0,1.0
-70.0,-57.0,-52.0,-64.0,-67.0,1.0
-70.0,-57.0,-57.0,-64.0,-68.0,1.0
-69.0,-64.0,-52.0,-60.0,-63.0,1.0
-70.0,-56.0,-57.0,-63.0,-65.0,1.0
-69.0,-57.0,-54.0,-59.0,-63.0,1.0
-69.0,-57.0,-55.0,-60.0,-78.0,1.0
-69.0,-65.0,-53.0,-60.0,-77.0,1.0
-69.0,-57.0,-57.0,-50.0,-77.0,1.0
-69.0,-57.0,-52.0,-60.0,-64.0,1.0
-69.0,-57.0,-57.0,-50.0,-78.0,1.0
-68.0,-63.0,-54.0,-65.0,-68.0,1.0
-69.0,-57.0,-57.0,-60.0,-63.0,1.0
-69.0,-57.0,-54.0,-50.0,-68.0,1.0
-68.0,-63.0,-55.0,-65.0,-77.0,1.0
-70.0,-57.0,-54.0,-50.0,-77.0,1.0
-68.0,-64.0,-57.0,-65.0,-64.0,1.0
-69.0,-57.0,-54.0,-50.0,-77.0,1.0
-69.0,-65.0,-57.0,-60.0,-75.0,1.0
-70.0,-57.0,-54.0,-50.0,-75.0,1.0
-69.0,-65.0,-52.0,-66.0,-64.0,1.0
-69.0,-57.0,-55.0,-50.0,-68.0,1.0
-69.0,-65.0,-53.0,-60.0,-64.0,1.0
-69.0,-56.0,-57.0,-50.0,-76.0,1.0
-68.0,-55.0,-54.0,-59.0,-67.0,1.0
-70.0,-63.0,-55.0,-51.0,-77.0,1.0
-69.0,-56.0,-52.0,-70.0,-64.0,1.0
-71.0,-61.0,-54.0,-59.0,-67.0,1.0
-69.0,-56.0,-52.0,-68.0,-64.0,1.0
-70.0,-62.0,-57.0,-59.0,-76.0,1.0
-70.0,-55.0,-54.0,-50.0,-75.0,1.0
-71.0,-63.0,-54.0,-59.0,-64.0,1.0
-72.0,-57.0,-54.0,-66.0,-68.0,1.0
-68.0,-55.0,-54.0,-51.0,-64.0,1.0
-71.0,-64.0,-57.0,-57.0,-67.0,1.0
-69.0,-56.0,-54.0,-51.0,-64.0,1.0
-69.0,-62.0,-52.0,-58.0,-79.0,1.0
-68.0,-57.0,-54.0,-66.0,-67.0,1.0
-70.0,-64.0,-53.0,-60.0,-75.0,1.0
-71.0,-58.0,-53.0,-50.0,-68.0,1.0
-71.0,-65.0,-52.0,-69.0,-78.0,1.0
-70.0,-57.0,-54.0,-56.0,-64.0,1.0
-69.0,-62.0,-53.0,-51.0,-67.0,1.0
-68.0,-57.0,-53.0,-71.0,-76.0,1.0
-72.0,-62.0,-52.0,-58.0,-74.0,1.0
-73.0,-57.0,-54.0,-66.0,-74.0,1.0
-69.0,-61.0,-54.0,-51.0,-77.0,1.0
-68.0,-57.0,-55.0,-74.0,-73.0,1.0
-73.0,-62.0,-53.0,-51.0,-63.0,1.0
-66.0,-56.0,-57.0,-73.0,-68.0,1.0
-67.0,-66.0,-53.0,-68.0,-63.0,1.0
-70.0,-57.0,-54.0,-60.0,-68.0,1.0
-68.0,-63.0,-54.0,-62.0,-75.0,1.0
-72.0,-56.0,-53.0,-57.0,-65.0,1.0
-69.0,-63.0,-53.0,-65.0,-68.0,1.0
-69.0,-55.0,-55.0,-65.0,-63.0,1.0
-69.0,-57.0,-54.0,-50.0,-77.0,1.0
-70.0,-58.0,-54.0,-63.0,-64.0,1.0
-69.0,-55.0,-54.0,-59.0,-68.0,1.0
-67.0,-55.0,-55.0,-64.0,-65.0,1.0
-68.0,-57.0,-54.0,-68.0,-73.0,1.0
-68.0,-55.0,-54.0,-65.0,-64.0,1.0
-68.0,-56.0,-53.0,-51.0,-74.0,1.0
-69.0,-55.0,-56.0,-55.0,-67.0,1.0
-67.0,-60.0,-54.0,-51.0,-73.0,1.0
-70.0,-57.0,-56.0,-63.0,-69.0,1.0
-72.0,-62.0,-53.0,-52.0,-77.0,1.0
-72.0,-57.0,-54.0,-57.0,-65.0,1.0
-79.0,-62.0,-54.0,-60.0,-68.0,1.0
-75.0,-58.0,-54.0,-51.0,-63.0,1.0
-68.0,-59.0,-55.0,-57.0,-66.0,1.0
-69.0,-57.0,-53.0,-51.0,-62.0,1.0
-68.0,-57.0,-54.0,-60.0,-76.0,1.0
-71.0,-55.0,-55.0,-52.0,-71.0,1.0
-67.0,-55.0,-53.0,-64.0,-67.0,1.0
-71.0,-60.0,-54.0,-53.0,-71.0,1.0
-65.0,-57.0,-53.0,-63.0,-69.0,1.0
-67.0,-59.0,-55.0,-52.0,-68.0,1.0
-64.0,-57.0,-53.0,-60.0,-68.0,1.0
-69.0,-62.0,-53.0,-51.0,-70.0,1.0
-72.0,-61.0,-54.0,-62.0,-69.0,1.0
-68.0,-60.0,-54.0,-58.0,-66.0,1.0
-68.0,-53.0,-52.0,-65.0,-66.0,1.0
-68.0,-57.0,-55.0,-61.0,-71.0,1.0
-69.0,-60.0,-54.0,-60.0,-75.0,1.0
-66.0,-53.0,-54.0,-58.0,-64.0,1.0
-66.0,-61.0,-54.0,-61.0,-74.0,1.0
-70.0,-63.0,-57.0,-50.0,-74.0,1.0
-67.0,-57.0,-54.0,-57.0,-68.0,1.0
-71.0,-68.0,-54.0,-58.0,-66.0,1.0
-64.0,-58.0,-54.0,-51.0,-76.0,1.0
-67.0,-66.0,-57.0,-56.0,-75.0,1.0
-70.0,-59.0,-54.0,-52.0,-65.0,1.0
-68.0,-62.0,-54.0,-58.0,-75.0,1.0
-68.0,-64.0,-54.0,-52.0,-65.0,1.0
-68.0,-62.0,-54.0,-62.0,-68.0,1.0
-69.0,-65.0,-53.0,-57.0,-67.0,1.0
-66.0,-65.0,-53.0,-61.0,-67.0,1.0
-70.0,-68.0,-55.0,-59.0,-76.0,1.0
-68.0,-69.0,-52.0,-68.0,-67.0,1.0
-68.0,-65.0,-52.0,-75.0,-67.0,1.0
-65.0,-64.0,-55.0,-55.0,-66.0,1.0
-66.0,-67.0,-54.0,-60.0,-76.0,1.0
-67.0,-66.0,-54.0,-57.0,-66.0,1.0
-68.0,-63.0,-54.0,-59.0,-67.0,1.0
-71.0,-61.0,-53.0,-65.0,-65.0,1.0
-74.0,-59.0,-54.0,-62.0,-67.0,1.0
-74.0,-62.0,-56.0,-66.0,-66.0,1.0
-68.0,-61.0,-54.0,-67.0,-66.0,1.0
-72.0,-61.0,-56.0,-63.0,-66.0,1.0
-68.0,-61.0,-53.0,-67.0,-74.0,1.0
-68.0,-62.0,-53.0,-62.0,-65.0,1.0
-72.0,-60.0,-53.0,-74.0,-75.0,1.0
-68.0,-62.0,-53.0,-61.0,-65.0,1.0
-72.0,-62.0,-56.0,-72.0,-75.0,1.0
-74.0,-62.0,-53.0,-61.0,-66.0,1.0
-68.0,-62.0,-56.0,-61.0,-65.0,1.0
-73.0,-62.0,-56.0,-68.0,-66.0,1.0
-67.0,-62.0,-53.0,-74.0,-66.0,1.0
-73.0,-62.0,-56.0,-67.0,-65.0,1.0
-67.0,-62.0,-53.0,-61.0,-66.0,1.0
-73.0,-63.0,-56.0,-76.0,-65.0,1.0
-73.0,-62.0,-54.0,-68.0,-67.0,1.0
-67.0,-62.0,-56.0,-79.0,-66.0,1.0
-72.0,-62.0,-54.0,-67.0,-65.0,1.0
-68.0,-62.0,-53.0,-90.0,-65.0,1.0
-67.0,-63.0,-54.0,-67.0,-67.0,1.0
-68.0,-62.0,-53.0,-82.0,-74.0,1.0
-68.0,-63.0,-56.0,-62.0,-67.0,1.0
-73.0,-62.0,-53.0,-68.0,-74.0,1.0
-68.0,-63.0,-54.0,-82.0,-65.0,1.0
-68.0,-62.0,-53.0,-68.0,-75.0,1.0
-68.0,-61.0,-54.0,-61.0,-65.0,1.0
-68.0,-61.0,-54.0,-68.0,-75.0,1.0
-68.0,-61.0,-53.0,-61.0,-65.0,1.0
-67.0,-63.0,-56.0,-62.0,-67.0,1.0
-67.0,-61.0,-55.0,-68.0,-65.0,1.0
-73.0,-61.0,-54.0,-86.0,-67.0,1.0
-67.0,-63.0,-54.0,-68.0,-65.0,1.0
-73.0,-61.0,-54.0,-62.0,-68.0,1.0
-67.0,-61.0,-53.0,-85.0,-74.0,1.0
-67.0,-63.0,-54.0,-62.0,-65.0,1.0
-74.0,-62.0,-54.0,-68.0,-74.0,1.0
-68.0,-63.0,-54.0,-62.0,-67.0,1.0
-67.0,-61.0,-56.0,-68.0,-67.0,1.0
-68.0,-62.0,-54.0,-62.0,-65.0,1.0
-67.0,-63.0,-56.0,-68.0,-75.0,1.0
-68.0,-62.0,-54.0,-68.0,-66.0,1.0
-67.0,-62.0,-56.0,-62.0,-65.0,1.0
-68.0,-61.0,-54.0,-62.0,-75.0,1.0
-67.0,-60.0,-56.0,-68.0,-66.0,1.0
-67.0,-62.0,-54.0,-62.0,-65.0,1.0
-67.0,-63.0,-54.0,-68.0,-75.0,1.0
-74.0,-60.0,-54.0,-62.0,-67.0,1.0
-67.0,-62.0,-55.0,-69.0,-65.0,1.0
-66.0,-60.0,-54.0,-84.0,-66.0,1.0
-67.0,-63.0,-56.0,-69.0,-65.0,1.0
-73.0,-62.0,-53.0,-83.0,-67.0,1.0
-67.0,-63.0,-56.0,-62.0,-66.0,1.0
-74.0,-60.0,-57.0,-68.0,-75.0,1.0
-67.0,-62.0,-53.0,-62.0,-65.0,1.0
-75.0,-60.0,-54.0,-69.0,-75.0,1.0
-67.0,-62.0,-54.0,-62.0,-65.0,1.0
-74.0,-63.0,-54.0,-69.0,-78.0,1.0
-74.0,-62.0,-54.0,-61.0,-66.0,1.0
-68.0,-61.0,-54.0,-69.0,-65.0,1.0
-67.0,-62.0,-54.0,-69.0,-65.0,1.0
-68.0,-61.0,-54.0,-69.0,-73.0,1.0
-73.0,-63.0,-54.0,-69.0,-67.0,1.0
-67.0,-61.0,-54.0,-84.0,-70.0,1.0
-74.0,-62.0,-54.0,-69.0,-65.0,1.0
-67.0,-61.0,-54.0,-69.0,-69.0,1.0
-68.0,-62.0,-54.0,-62.0,-74.0,1.0
-67.0,-61.0,-54.0,-69.0,-66.0,1.0
-67.0,-62.0,-56.0,-62.0,-78.0,1.0
-67.0,-63.0,-54.0,-68.0,-67.0,1.0
-68.0,-62.0,-56.0,-62.0,-68.0,1.0
-73.0,-63.0,-56.0,-62.0,-83.0,1.0
-68.0,-61.0,-55.0,-68.0,-67.0,1.0
-67.0,-63.0,-54.0,-69.0,-81.0,1.0
-67.0,-62.0,-54.0,-84.0,-68.0,1.0
-68.0,-63.0,-54.0,-61.0,-68.0,1.0
-67.0,-63.0,-56.0,-63.0,-71.0,1.0
-73.0,-61.0,-54.0,-59.0,-63.0,1.0
-73.0,-63.0,-54.0,-64.0,-70.0,1.0
-67.0,-61.0,-54.0,-54.0,-64.0,1.0
-67.0,-60.0,-56.0,-60.0,-74.0,1.0
-67.0,-62.0,-56.0,-56.0,-66.0,1.0
-66.0,-61.0,-54.0,-55.0,-68.0,1.0
-64.0,-62.0,-54.0,-63.0,-74.0,1.0
-70.0,-63.0,-54.0,-57.0,-69.0,1.0
-69.0,-61.0,-52.0,-60.0,-74.0,1.0
-69.0,-60.0,-54.0,-65.0,-67.0,1.0
-69.0,-60.0,-53.0,-66.0,-68.0,1.0
-70.0,-60.0,-54.0,-58.0,-68.0,1.0
-72.0,-62.0,-54.0,-65.0,-73.0,1.0
-66.0,-73.0,-54.0,-59.0,-69.0,1.0
-75.0,-65.0,-54.0,-62.0,-73.0,1.0
-68.0,-66.0,-54.0,-59.0,-68.0,1.0
-70.0,-67.0,-52.0,-62.0,-72.0,1.0
-66.0,-62.0,-55.0,-54.0,-69.0,1.0
-69.0,-59.0,-52.0,-52.0,-72.0,1.0
-67.0,-67.0,-55.0,-60.0,-69.0,1.0
-74.0,-59.0,-54.0,-57.0,-72.0,1.0
-66.0,-62.0,-55.0,-55.0,-69.0,1.0
-67.0,-62.0,-54.0,-63.0,-72.0,1.0
-66.0,-67.0,-54.0,-68.0,-68.0,1.0
-68.0,-68.0,-54.0,-61.0,-72.0,1.0
-66.0,-67.0,-54.0,-62.0,-69.0,1.0
-64.0,-66.0,-54.0,-65.0,-72.0,1.0
-66.0,-62.0,-55.0,-63.0,-69.0,1.0
-69.0,-60.0,-54.0,-65.0,-72.0,1.0
-66.0,-61.0,-54.0,-67.0,-70.0,1.0
-67.0,-59.0,-57.0,-54.0,-68.0,1.0
-68.0,-63.0,-53.0,-71.0,-70.0,1.0
-68.0,-59.0,-54.0,-53.0,-68.0,1.0
-68.0,-61.0,-55.0,-84.0,-72.0,1.0
-66.0,-60.0,-57.0,-70.0,-68.0,1.0
-66.0,-62.0,-53.0,-52.0,-72.0,1.0
-67.0,-62.0,-58.0,-76.0,-67.0,1.0
-66.0,-77.0,-54.0,-73.0,-77.0,1.0
-67.0,-62.0,-53.0,-52.0,-70.0,1.0
-68.0,-70.0,-57.0,-52.0,-68.0,1.0
-68.0,-68.0,-56.0,-73.0,-74.0,1.0
-65.0,-65.0,-54.0,-52.0,-68.0,1.0
-64.0,-68.0,-53.0,-74.0,-73.0,1.0
-66.0,-66.0,-54.0,-75.0,-66.0,1.0
-65.0,-68.0,-54.0,-74.0,-71.0,1.0
-69.0,-66.0,-57.0,-76.0,-72.0,1.0
-66.0,-69.0,-54.0,-73.0,-63.0,1.0
-69.0,-66.0,-54.0,-78.0,-72.0,1.0
-66.0,-70.0,-54.0,-52.0,-67.0,1.0
-69.0,-65.0,-58.0,-51.0,-64.0,1.0
-67.0,-66.0,-54.0,-72.0,-68.0,1.0
-70.0,-72.0,-58.0,-51.0,-73.0,1.0
-68.0,-72.0,-54.0,-74.0,-64.0,1.0
-66.0,-62.0,-54.0,-51.0,-66.0,1.0
-68.0,-67.0,-54.0,-69.0,-63.0,1.0
-71.0,-62.0,-58.0,-71.0,-66.0,1.0
-66.0,-68.0,-54.0,-68.0,-63.0,1.0
-71.0,-63.0,-54.0,-53.0,-64.0,1.0
-69.0,-66.0,-54.0,-65.0,-71.0,1.0
-70.0,-63.0,-55.0,-58.0,-69.0,1.0
-70.0,-68.0,-58.0,-73.0,-64.0,1.0
-71.0,-65.0,-55.0,-60.0,-71.0,1.0
-72.0,-77.0,-53.0,-61.0,-65.0,1.0
-73.0,-64.0,-58.0,-64.0,-68.0,1.0
-68.0,-65.0,-54.0,-58.0,-65.0,1.0
-67.0,-61.0,-58.0,-58.0,-69.0,1.0
-65.0,-63.0,-54.0,-54.0,-65.0,1.0
-66.0,-61.0,-57.0,-54.0,-70.0,1.0
-67.0,-61.0,-54.0,-56.0,-65.0,1.0
-69.0,-62.0,-53.0,-69.0,-70.0,1.0
-67.0,-66.0,-54.0,-55.0,-65.0,1.0
-68.0,-65.0,-55.0,-65.0,-70.0,1.0
-64.0,-63.0,-54.0,-58.0,-74.0,1.0
-68.0,-63.0,-57.0,-59.0,-70.0,1.0
-66.0,-60.0,-53.0,-58.0,-65.0,1.0
-67.0,-63.0,-54.0,-59.0,-65.0,1.0
-69.0,-65.0,-55.0,-52.0,-73.0,1.0
-69.0,-61.0,-57.0,-53.0,-65.0,1.0
-70.0,-63.0,-56.0,-59.0,-73.0,1.0
-67.0,-63.0,-56.0,-65.0,-69.0,1.0
-67.0,-60.0,-54.0,-56.0,-72.0,1.0
-65.0,-64.0,-54.0,-60.0,-65.0,1.0
-68.0,-63.0,-54.0,-56.0,-73.0,1.0
-71.0,-58.0,-53.0,-63.0,-69.0,1.0
-68.0,-64.0,-57.0,-67.0,-73.0,1.0
-70.0,-64.0,-53.0,-64.0,-69.0,1.0
-66.0,-64.0,-54.0,-67.0,-73.0,1.0
-68.0,-63.0,-53.0,-51.0,-65.0,1.0
-65.0,-62.0,-53.0,-51.0,-73.0,1.0
-68.0,-62.0,-54.0,-69.0,-69.0,1.0
-66.0,-66.0,-53.0,-70.0,-65.0,1.0
-68.0,-61.0,-54.0,-69.0,-69.0,1.0
-67.0,-59.0,-54.0,-70.0,-64.0,1.0
-68.0,-61.0,-55.0,-52.0,-69.0,1.0
-66.0,-67.0,-53.0,-69.0,-69.0,1.0
-67.0,-60.0,-53.0,-67.0,-72.0,1.0
-67.0,-67.0,-57.0,-66.0,-70.0,1.0
-66.0,-59.0,-53.0,-68.0,-72.0,1.0
-66.0,-61.0,-57.0,-66.0,-65.0,1.0
-66.0,-66.0,-53.0,-69.0,-72.0,1.0
-66.0,-61.0,-55.0,-52.0,-65.0,1.0
-67.0,-60.0,-55.0,-52.0,-72.0,1.0
-65.0,-65.0,-53.0,-68.0,-70.0,1.0
-66.0,-61.0,-57.0,-52.0,-69.0,1.0
-65.0,-64.0,-53.0,-67.0,-68.0,1.0
-66.0,-61.0,-57.0,-52.0,-72.0,1.0
-66.0,-63.0,-53.0,-66.0,-69.0,1.0
-65.0,-61.0,-55.0,-68.0,-73.0,1.0
-67.0,-63.0,-53.0,-52.0,-65.0,1.0
-66.0,-61.0,-57.0,-68.0,-72.0,1.0
-65.0,-64.0,-54.0,-64.0,-64.0,1.0
-66.0,-61.0,-53.0,-52.0,-72.0,1.0
-66.0,-64.0,-53.0,-64.0,-69.0,1.0
-66.0,-61.0,-57.0,-52.0,-69.0,1.0
-64.0,-61.0,-54.0,-64.0,-69.0,1.0
-66.0,-64.0,-57.0,-63.0,-63.0,1.0
-66.0,-61.0,-54.0,-63.0,-75.0,1.0
-66.0,-64.0,-55.0,-71.0,-68.0,1.0
-68.0,-64.0,-53.0,-62.0,-69.0,1.0
-66.0,-61.0,-57.0,-52.0,-75.0,1.0
-68.0,-63.0,-57.0,-71.0,-69.0,1.0
-68.0,-62.0,-53.0,-52.0,-72.0,1.0
-67.0,-62.0,-53.0,-71.0,-70.0,1.0
-66.0,-63.0,-57.0,-52.0,-69.0,1.0
-67.0,-62.0,-57.0,-71.0,-68.0,1.0
-66.0,-62.0,-53.0,-62.0,-69.0,1.0
-67.0,-61.0,-55.0,-71.0,-69.0,1.0
-66.0,-62.0,-53.0,-63.0,-63.0,1.0
-66.0,-62.0,-57.0,-63.0,-68.0,1.0
-67.0,-61.0,-53.0,-71.0,-65.0,1.0
-66.0,-62.0,-57.0,-52.0,-65.0,1.0
-66.0,-63.0,-53.0,-71.0,-65.0,1.0
-66.0,-61.0,-57.0,-65.0,-65.0,1.0
-67.0,-63.0,-54.0,-68.0,-65.0,1.0
-68.0,-61.0,-57.0,-52.0,-65.0,1.0
-66.0,-63.0,-54.0,-65.0,-65.0,1.0
-67.0,-61.0,-57.0,-52.0,-65.0,1.0
-66.0,-63.0,-53.0,-65.0,-65.0,1.0
-67.0,-61.0,-56.0,-52.0,-65.0,1.0
-68.0,-63.0,-54.0,-65.0,-65.0,1.0
-68.0,-61.0,-56.0,-52.0,-65.0,1.0
-66.0,-64.0,-53.0,-66.0,-65.0,1.0
-67.0,-61.0,-53.0,-52.0,-65.0,1.0
-67.0,-65.0,-55.0,-52.0,-65.0,1.0
-67.0,-61.0,-53.0,-71.0,-65.0,1.0
-65.0,-65.0,-54.0,-52.0,-65.0,1.0
-66.0,-60.0,-55.0,-69.0,-65.0,1.0
-66.0,-66.0,-53.0,-64.0,-65.0,1.0
-68.0,-61.0,-53.0,-64.0,-65.0,1.0
-65.0,-65.0,-54.0,-74.0,-65.0,1.0
-67.0,-61.0,-53.0,-61.0,-65.0,1.0
-71.0,-65.0,-54.0,-53.0,-65.0,1.0
-68.0,-62.0,-55.0,-54.0,-65.0,1.0
-65.0,-61.0,-54.0,-60.0,-65.0,1.0
-68.0,-63.0,-57.0,-60.0,-65.0,1.0
-68.0,-62.0,-53.0,-60.0,-65.0,1.0
-68.0,-62.0,-57.0,-60.0,-65.0,1.0
-68.0,-60.0,-54.0,-60.0,-65.0,1.0
-68.0,-62.0,-56.0,-60.0,-65.0,1.0
-68.0,-79.0,-53.0,-60.0,-65.0,1.0
-68.0,-64.0,-53.0,-60.0,-65.0,1.0
-68.0,-61.0,-55.0,-60.0,-65.0,1.0
-68.0,-62.0,-54.0,-60.0,-65.0,1.0
-68.0,-62.0,-56.0,-60.0,-65.0,1.0
-66.0,-53.0,-56.0,-57.0,-69.0,2.0
-57.0,-55.0,-70.0,-50.0,-70.0,2.0
-67.0,-54.0,-58.0,-57.0,-68.0,2.0
-55.0,-51.0,-56.0,-51.0,-70.0,2.0
-65.0,-54.0,-58.0,-52.0,-66.0,2.0
-64.0,-51.0,-58.0,-56.0,-69.0,2.0
-63.0,-54.0,-59.0,-51.0,-71.0,2.0
-68.0,-52.0,-56.0,-57.0,-74.0,2.0
-63.0,-53.0,-58.0,-50.0,-69.0,2.0
-58.0,-57.0,-58.0,-55.0,-70.0,2.0
-63.0,-53.0,-64.0,-48.0,-67.0,2.0
-58.0,-52.0,-56.0,-52.0,-71.0,2.0
-65.0,-62.0,-66.0,-49.0,-68.0,2.0
-58.0,-53.0,-57.0,-54.0,-71.0,2.0
-63.0,-55.0,-59.0,-54.0,-67.0,2.0
-62.0,-54.0,-64.0,-55.0,-71.0,2.0
-55.0,-69.0,-58.0,-54.0,-65.0,2.0
-71.0,-59.0,-59.0,-54.0,-70.0,2.0
-64.0,-54.0,-59.0,-52.0,-69.0,2.0
-64.0,-60.0,-66.0,-51.0,-68.0,2.0
-59.0,-70.0,-58.0,-50.0,-67.0,2.0
-72.0,-57.0,-66.0,-52.0,-67.0,2.0
-58.0,-56.0,-57.0,-52.0,-72.0,2.0
